Product Id,Product Name (Relevant company name),Categories,Subcategories,Tags,Keywords,Price in rupees,Ratings,Eco Friendly
1364,Rubber Slippers (Crocs),Home & Kitchen,Shoes,Slippers,"Rubber slippers, slippers, men's slippers, women's slippers, indoor slippers, outdoor slippers",1499,4.5,1
1365,Memory Foam Slippers (Skechers),Home & Kitchen,Shoes,Slippers,"Memory foam slippers, slippers, men's slippers, women's slippers, indoor slippers, outdoor slippers",1999,4.7,2
1366,Leather Flip-Flops (Havaianas),Home & Kitchen,Shoes,Sandals,"Leather flip-flops, flip-flops, men's flip-flops, women's flip-flops, indoor sandals, outdoor sandals",1499,4.6,1
1367,Suede Flip-Flops (Birkenstock),Home & Kitchen,Shoes,Sandals,"Suede flip-flops, flip-flops, men's flip-flops, women's flip-flops, indoor sandals, outdoor sandals",1999,4.7,1
1368,Canvas Flip-Flops (Sanuk),Home & Kitchen,Shoes,Sandals,"Canvas flip-flops, flip-flops, men's flip-flops, women's flip-flops, indoor sandals, outdoor sandals",1299,4.5,2
1369,Rubber Flip-Flops (Speedo),Home & Kitchen,Shoes,Sandals,"Rubber flip-flops, flip-flops, men's flip-flops, women's flip-flops, indoor sandals, outdoor sandals",999,4.4,1
1370,Memory Foam Flip-Flops (OOFOS),Home & Kitchen,Shoes,Sandals,"Memory foam flip-flops, flip-flops, men's flip-flops, women's flip-flops, indoor sandals, outdoor sandals",1999,4.7,2
1371,Wool Slippers (LL Bean),Home & Kitchen,Shoes,Slippers,"Wool slippers, slippers, men's slippers, women's slippers, indoor slippers, outdoor slippers",2499,4.7,2
1372,Felt Slippers (Haflinger),Home & Kitchen,Shoes,Slippers,"Felt slippers, slippers, men's slippers, women's slippers, indoor slippers, outdoor slippers",2999,4.8,2
1373,Cork Slippers (Birkenstock),Home & Kitchen,Shoes,Slippers,"Cork slippers, slippers, men's slippers, women's slippers, indoor slippers, outdoor slippers",1999,4.6,2
1374,Recycled Plastic Slippers (Rothy's),Home & Kitchen,Shoes,Slippers,"Recycled plastic slippers, slippers, men's slippers, women's slippers, indoor slippers, outdoor slippers",1499,4.5,2
1375,Recycled Tire Slippers (Grounds),Home & Kitchen,Shoes,Slippers,"Recycled tire slippers, slippers, men's slippers, women's slippers, indoor slippers, outdoor slippers",1999,4.7,2
1376,Wool Flip-Flops (Glerups),Home & Kitchen,Shoes,Sandals,"Wool flip-flops, flip-flops, men's flip-flops, women's flip-flops, indoor sandals, outdoor sandals",2499,4.7,2
1377,Felt Flip-Flops (Earth Runners),Home & Kitchen,Shoes,Sandals,"Felt flip-flops, flip-flops, men's flip-flops, women's flip-flops, indoor sandals, outdoor sandals",2999,4.8,2
1378,Cork Flip-Flops (Birkenstock),Home & Kitchen,Shoes,Sandals,"Cork flip-flops, flip-flops, men's flip-flops, women's flip-flops, indoor sandals, outdoor sandals",1999,4.6,2
1379,Recycled Plastic Flip-Flops (Rothy's),Home & Kitchen,Shoes,Sandals,"Recycled plastic flip-flops, flip-flops, men's flip-flops, women's flip-flops, indoor sandals, outdoor sandals",1499,4.5,2
1380,Recycled Tire Flip-Flops (Grounds),Home & Kitchen,Shoes,Sandals,"Recycled tire flip-flops, flip-flops, men's flip-flops, women's flip-flops, indoor sandals, outdoor sandals",1999,4.7,2
1381,Bamboo cutting board,Kitchen,Cutting board,"bamboo cutting board, wood cutting board","board, bamboo, wood, cutting",249,4.9,0
1382,Wooden cutting board,Kitchen,Cutting board,"wooden cutting board, wood cutting board","board, wooden, wood, cutting",415,4.9,0
1383,End-grain cutting board,Kitchen,Cutting board,"end-grain cutting board, wood cutting board","board, end-grain, wood, cutting",830,4.9,0
1384,Glass cutting board,Kitchen,Cutting board,glass cutting board,"board, glass, cutting",332,4.9,0
1385,Plastic cutting board,Kitchen,Cutting board,plastic cutting board,"board, plastic, cutting",83,4.9,1
1386,Silicone cutting board,Kitchen,Cutting board,silicone cutting board,"board, silicone, cutting",166,4.9,1
1387,Compostable cutting board,Kitchen,Cutting board,compostable cutting board,"board, compostable, cutting",249,4.9,2
1388,Reused cutting board,Kitchen,Cutting board,reused cutting board,"board, reused, cutting",299,4.9,2
1389,DIY cutting board,Kitchen,Cutting board,DIY cutting board,"board, DIY, cutting",180,4.9,2
1390,Reused plastic cutting board,Kitchen,Cutting board,"reused cutting board, plastic cutting board","board, reused, plastic, cutting",199,4.9,1
1391,Reused wooden cutting board,Kitchen,Cutting board,"reused cutting board, wooden cutting board","board, reused, wooden, cutting",250,4.9,2
1392,Reused end-grain cutting board,Kitchen,Cutting board,"reused cutting board, end-grain cutting board","board, reused, end-grain, cutting",295,4.9,2
1393,Reused glass cutting board,Kitchen,Cutting board,"reused cutting board, glass cutting board","board, reused, glass, cutting",239,4.9,2
1394,Compostable paper cutting board,Kitchen,Cutting board,"compostable cutting board, paper cutting board","board, compostable, paper, cutting",83,4.9,2
1395,Compostable bamboo cutting board,Kitchen,Cutting board,"compostable cutting board, bamboo cutting board","board, compostable, bamboo, cutting",249,4.9,2
1396,Compostable coconut fiber cutting board,Kitchen,Cutting board,"compostable cutting board, coconut fiber cutting board","board, compostable, coconut fiber, cutting",290.5,4.9,2
1397,DIY paper cutting board,Kitchen,Cutting board,"DIY cutting board, paper cutting board","board, DIY, paper, cutting",179,4.9,2
1398,DIY bamboo cutting board,Kitchen,Cutting board,"DIY cutting board, bamboo cutting board","board, DIY, bamboo, cutting",199,4.9,2
1399,DIY coconut fiber cutting board,Kitchen,Cutting board,"DIY cutting board, coconut fiber cutting board","board, DIY, coconut fiber, cutting",279,4.9,2
1400,Reused metal cutting board,Kitchen,Cutting board,"reused cutting board, metal cutting board","board, reused, metal, cutting",349,4.9,2
1401,Lego Star Wars Millennium Falcon (LEGO),Toys & Games,Construction Toys,Building Blocks,"LEGO, Star Wars, Millennium Falcon, building blocks, construction toys",19999,4.8,1
1402,Barbie Dreamhouse (Mattel),Toys & Games,Dolls & Accessories,Dolls,"Barbie, Dreamhouse, dolls, dollhouse, accessories",9999,4.7,1
1403,Hot Wheels Playset (Mattel),Toys & Games,Vehicles & Playsets,Playsets,"Hot Wheels, playset, vehicles, track, cars",4999,4.6,0
1404,Play-Doh Fun Factory (Hasbro),Toys & Games,Arts & Crafts,Play-Doh,"Play-Doh, Fun Factory, arts & crafts, modeling clay",2999,4.5,2
1405,Nerf Fortnite Blaster (Hasbro),Toys & Games,Outdoor Toys,Blasters,"Nerf, Fortnite, blaster, outdoor toys",1999,4.4,1
1406,Monopoly Classic (Hasbro),Toys & Games,Board Games,Family Games,"Monopoly, classic, board game, family game",999,4.3,0
1407,Uno Flip Card Game (Mattel),Toys & Games,Card Games,Family Games,"Uno Flip, card game, family game",499,4.2,2
1408,Wooden Train Set (BRIO),Toys & Games,Educational Toys,Building Toys,"Wooden train set, train set, building blocks, educational toys",6999,4.1,2
1409,Puzzle (Ravensburger),Toys & Games,Puzzles,Jigsaw Puzzles,"Puzzle, jigsaw puzzle, educational toys",999,4,1
1410,Art Set (Crayola),Toys & Games,Arts & Crafts,Art Sets,"Art set, Crayola, arts & crafts",1999,4.9,2
1411,Wooden Building Blocks (Grimm's),Toys & Games,Construction Toys,Building Blocks,"Wooden building blocks, building blocks, construction toys, educational toys",6999,4.8,2
1412,Organic Cotton Stuffed Animals (Cuddle + Kind),Toys & Games,Dolls & Accessories,Stuffed Animals,"Organic cotton stuffed animals, stuffed animals, dolls, accessories",2999,4.7,2
1413,Recycled Plastic Play Kitchen (Green Toys),Toys & Games,Vehicles & Playsets,Play Kitchens,"Recycled plastic play kitchen, play kitchen, vehicles & playsets",4999,4.6,2
1414,Bamboo Musical Instruments (PlanToys),Toys & Games,Arts & Crafts,Musical Instruments,"Bamboo musical instruments, musical instruments, arts & crafts",2999,4.5,2
1415,Fair Trade Wooden Toys (Hape),Toys & Games,Educational Toys,Activity Toys,"Fair trade wooden toys, wooden toys, educational toys, activity toys",6999,4.4,2
1416,Open-Ended Toys (Magformers),Toys & Games,Construction Toys,Magnetic Toys,"Open-ended toys, magnetic toys, construction toys, educational toys",9999,4.3,2
1417,Montessori Toys (Lovevery),Toys & Games,Educational Toys,Baby Toys,"Montessori toys, baby toys, educational toys",999,4.2,2
1418,STEM Toys (LEGO Education),Toys & Games,Educational Toys,STEM Toys,"STEM toys, LEGO Education, educational toys",19999,4.1,2
1419,Art Supplies (Crayola),Toys & Games,Arts & Crafts,Art Supplies,"Art supplies, Crayola, arts & crafts",1999,4.9,2
1420,Outdoor Toys (Little Tikes),Toys & Games,Outdoor Toys,Outdoor Toys,"Outdoor toys, Little Tikes, vehicles & playsets",4999,4.8,1
1421,Bamboo knife,Kitchen,Knife,"bamboo knife, wooden knife","knife, bamboo, wood, kitchen",249,4.9,0
1422,Wooden knife,Kitchen,Knife,"wooden knife, wood knife","knife, wooden, wood, kitchen",415,4.9,0
1423,Stainless steel knife,Kitchen,Knife,"stainless steel knife, metal knife","knife, stainless steel, metal, kitchen",830,4.9,0
1424,Ceramic knife,Kitchen,Knife,ceramic knife,"knife, ceramic, kitchen",1245,4.9,0
1425,Plastic knife,Kitchen,Knife,plastic knife,"knife, plastic, kitchen",83,4.9,1
1426,Compostable knife,Kitchen,Knife,compostable knife,"knife, compostable, kitchen",166,4.9,2
1427,Reused knife,Kitchen,Knife,reused knife,"knife, reused, kitchen",149,4.9,2
1428,DIY knife,Kitchen,Knife,DIY knife,"knife, DIY, kitchen",139,4.9,2
1429,Reused plastic knife,Kitchen,Knife,"reused knife, plastic knife","knife, reused, plastic, kitchen",99,4.9,1
1430,Reused bamboo knife,Kitchen,Knife,"reused knife, bamboo knife","knife, reused, bamboo, kitchen",129,4.9,2
1431,Reused wooden knife,Kitchen,Knife,"reused knife, wooden knife","knife, reused, wooden, kitchen",159,4.9,2
1432,Reused stainless steel knife,Kitchen,Knife,"reused knife, stainless steel knife","knife, reused, stainless steel, kitchen",299,4.9,2
1433,Reused ceramic knife,Kitchen,Knife,"reused knife, ceramic knife","knife, reused, ceramic, kitchen",349,4.9,2
1434,Compostable paper knife,Kitchen,Knife,"compostable knife, paper knife","knife, compostable, paper, kitchen",83,4.9,2
1435,Compostable bamboo knife,Kitchen,Knife,"compostable knife, bamboo knife","knife, compostable, bamboo, kitchen",166,4.9,2
1436,Compostable coconut fiber knife,Kitchen,Knife,"compostable knife, coconut fiber knife","knife, compostable, coconut fiber, kitchen",207.5,4.9,2
1437,DIY paper knife,Kitchen,Knife,"DIY knife, paper knife","knife, DIY, paper, kitchen",199,4.9,2
1438,DIY bamboo knife,Kitchen,Knife,"DIY knife, bamboo knife","knife, DIY, bamboo, kitchen",100,4.9,2
1439,DIY coconut fiber knife,Kitchen,Knife,"DIY knife, coconut fiber knife","knife, DIY, coconut fiber, kitchen",200,4.9,2
1440,Reused metal knife,Kitchen,Knife,"reused knife, metal knife","knife, reused, metal, kitchen",499,4.9,2
1441,Rechargeable lithium-ion battery,Electronics,Battery,"rechargeable lithium-ion battery, lithium-ion battery, rechargeable battery","battery, rechargeable, lithium-ion",830,4.9,0
1442,Rechargeable nickel-metal hydride battery,Electronics,Battery,"rechargeable nickel-metal hydride battery, nickel-metal hydride battery, rechargeable battery","battery, rechargeable, nickel-metal hydride",415,4.9,0
1443,Rechargeable alkaline battery,Electronics,Battery,"rechargeable alkaline battery, alkaline battery, rechargeable battery","battery, rechargeable, alkaline",249,4.9,0
1444,Solar battery,Electronics,Battery,"solar battery, solar-powered battery","battery, solar, solar-powered",1245,4.9,1
1445,Wind-up battery,Electronics,Battery,"wind-up battery, mechanical battery","battery, wind-up, mechanical",415,4.9,1
1446,Single-use lithium battery,Electronics,Battery,"single-use lithium battery, lithium battery, battery","battery, single-use, lithium",83,4.9,1
1447,Single-use alkaline battery,Electronics,Battery,"single-use alkaline battery, alkaline battery","battery, single-use, alkaline",41.5,4.9,1
1448,Compostable battery,Electronics,Battery,compostable battery,"battery, compostable",166,4.9,2
1449,Reused battery,Electronics,Battery,reused battery,"battery, reused",100,4.9,2
1450,DIY battery,Electronics,Battery,DIY battery,"battery, DIY",199,4.9,2
1451,Reused single-use lithium battery,Electronics,Battery,"reused single-use lithium battery, single-use lithium battery, reused battery","battery, reused, single-use, lithium",40,4.9,2
1452,Reused single-use alkaline battery,Electronics,Battery,"reused single-use alkaline battery, single-use alkaline battery, reused battery","battery, reused, single-use, alkaline",80,4.9,2
1453,Compostable lithium battery,Electronics,Battery,"compostable lithium battery, lithium battery, compostable battery","battery, compostable, lithium",249,4.9,2
1454,Compostable alkaline battery,Electronics,Battery,"compostable alkaline battery, alkaline battery, compostable battery","battery, compostable, alkaline",207.5,4.9,2
1455,DIY lithium battery,Electronics,Battery,"DIY lithium battery, lithium battery","battery, DIY, lithium",90,4.9,2
1456,DIY alkaline battery,Electronics,Battery,"DIY alkaline battery, alkaline battery","battery, DIY, alkaline",120,4.9,2
1457,Pedal-powered battery charger,Electronics,Battery accessory,pedal-powered battery charger,"battery charger, pedal-powered",1245,4.9,1
1458,Solar battery charger,Electronics,Battery accessory,solar battery charger,"battery charger, solar",830,4.9,1
1459,Wind-up battery charger,Electronics,Battery accessory,wind-up battery charger,"battery charger, wind-up",415,4.9,1
1460,Manual battery charger,Electronics,Battery accessory,manual battery charger,"battery charger, manual",249,4.9,1
1461,Biodegradable Garbage Bags (Ecoware),Garbage Bags,Biodegradable,"Eco-friendly, Compostable","Compostable garbage bags, Biodegradable garbage bags, Ecoware garbage bags",200,4.5,2
1462,Heavy-Duty Garbage Bags (Trex),Garbage Bags,Heavy-Duty,"Trash bags, Garbage bags, Heavy-duty garbage bags","Trex garbage bags, Heavy-duty trash bags",150,4,0
1463,Scented Garbage Bags (Glad),Garbage Bags,Scented,"Trash bags, Garbage bags, Scented garbage bags","Glad garbage bags, Scented trash bags",100,3.5,0
1464,Drawstring Garbage Bags (Simplehuman),Garbage Bags,Drawstring,"Trash bags, Garbage bags, Drawstring garbage bags","Simplehuman garbage bags, Drawstring trash bags",250,4.8,1
1465,Compostable Garbage Bags (BioBag),Garbage Bags,Compostable,"Eco-friendly, Compostable","Compostable garbage bags, Biodegradable garbage bags, BioBag garbage bags",300,4.9,2
1466,Recycled Garbage Bags (Seventh Generation),Garbage Bags,Recycled,"Eco-friendly, Recycled","Recycled garbage bags, Seventh Generation garbage bags",200,4.7,1
1467,Trash Compactor Bags (Glad),Garbage Bags,Trash Compactor,"Trash bags, Garbage bags, Trash compactor bags","Glad trash bags, Trash compactor bags",250,4.3,0
1468,Pet Waste Bags (Earth Rated),Garbage Bags,Pet Waste,"Pet waste bags, Dog waste bags, Cat waste bags","Earth Rated pet waste bags, Dog waste bags, Cat waste bags",150,4.6,2
1469,Liners for Kitchen Compost Bins (Full Circle),Garbage Bags,Compostable,"Eco-friendly, Compostable","Compostable kitchen compost bin liners, Full Circle kitchen compost bin liners",200,4.8,2
1470,Yard Waste Bags (Scotts),Garbage Bags,Yard Waste,"Yard waste bags, Lawn and garden bags",Scotts yard waste bags,100,4.1,0
1471,Odor-Blocking Garbage Bags (Glad),Garbage Bags,Odor-Blocking,"Trash bags, Garbage bags, Odor-blocking garbage bags","Glad garbage bags, Odor-blocking trash bags",150,4.2,0
1472,Leak-Proof Garbage Bags (Heavy Duty),Garbage Bags,Leak-Proof,"Trash bags, Garbage bags, Leak-proof garbage bags","Heavy-duty garbage bags, Leak-proof trash bags",200,4.4,0
1473,Unscented Garbage Bags (Simplehuman),Garbage Bags,Unscented,"Trash bags, Garbage bags, Unscented garbage bags","Simplehuman garbage bags, Unscented trash bags",250,4.7,1
1474,Drawstring Kitchen Trash Bags (Reynolds),Garbage Bags,Drawstring,"Trash bags, Garbage bags, Drawstring kitchen trash bags","Reynolds garbage bags, Drawstring kitchen trash bags",100,4.3,0
1475,Compostable Food Waste Bags (If You Care),Garbage Bags,Compostable,"Eco-friendly, Compostable","Compostable food waste bags, If You Care food waste bags",200,4.8,2
1476,Recycled Pet Waste Bags (Earth Rated),Garbage Bags,Pet Waste,"Pet waste bags, Dog waste bags, Cat waste bags","Earth Rated pet waste bags, Recycled pet waste bags, Dog waste bags, Cat waste bags",150,4.6,2
1477,Liners for Bathroom Waste Bins (Full Circle),Garbage Bags,Compostable,"Eco-friendly, Compostable","Compostable bathroom waste bin liners, Full Circle bathroom waste bin liners",200,4.8,2
1478,Yard Waste Bags (BioBag),Garbage Bags,Yard Waste,"Yard waste bags, Lawn and garden bags",BioBag yard waste bags,100,4.1,2
1479,Heavy-Duty Trash Can Liners (Uline),Garbage Bags,Heavy-Duty,"Trash bags, Garbage bags, Heavy-duty trash can liners","Uline trash bags, Heavy-duty trash can liners",250,4.4,0
1480,Clear Garbage Bags (Reliance Products),Garbage Bags,Clear,"Trash bags, Garbage bags, Clear garbage bags","Reliance Products garbage bags, Clear trash bags",100,4.2,0
1481,LED light bulb,Lighting,Light bulb,LED light bulb,"light bulb, LED, energy efficient",249,4.9,0
1482,Compact fluorescent light bulb (CFL),Lighting,Light bulb,"CFL light bulb, compact fluorescent light bulb","light bulb, CFL, energy efficient",166,4.9,1
1483,Incandescent light bulb,Lighting,Light bulb,incandescent light bulb,"light bulb, incandescent, non-energy efficient",83,4.9,1
1484,Halogen light bulb,Lighting,Light bulb,halogen light bulb,"light bulb, halogen, non-energy efficient",166,4.9,1
1485,Solar light bulb,Lighting,Light bulb,"solar light bulb, solar-powered light bulb","light bulb, solar, solar-powered",415,4.9,1
1486,LED candle bulb,Lighting,Light bulb,"LED candle bulb, LED candle light bulb","light bulb, LED, candle, decorative",332,4.9,0
1487,LED filament bulb,Lighting,Light bulb,"LED filament bulb, LED filament light bulb","light bulb, LED, filament, vintage",415,4.9,0
1488,LED plant bulb,Lighting,Light bulb,"LED plant bulb, LED grow light bulb","light bulb, LED, plant, grow light",415,4.9,0
1489,LED smart bulb,Lighting,Light bulb,"LED smart bulb, smart light bulb","light bulb, LED, smart, controllable",830,4.9,0
1490,Reused light bulb,Lighting,Light bulb,reused light bulb,"light bulb, reused",90,4.9,2
1491,DIY light bulb,Lighting,Light bulb,DIY light bulb,"light bulb, DIY",200,4.9,2
1492,Compostable light bulb,Lighting,Light bulb,compostable light bulb,"light bulb, compostable",249,4.9,2
1493,Reused LED light bulb,Lighting,Light bulb,"reused LED light bulb, LED light bulb","light bulb, reused, LED",500,4.9,2
1494,Reused CFL light bulb,Lighting,Light bulb,"reused CFL light bulb, CFL light bulb","light bulb, reused, CFL",600,4.9,2
1495,DIY LED light bulb,Lighting,Light bulb,"DIY LED light bulb, LED light bulb","light bulb, DIY, LED",700,4.9,2
1496,DIY CFL light bulb,Lighting,Light bulb,"DIY CFL light bulb, CFL light bulb","light bulb, DIY, CFL",400,4.9,2
1497,Motion sensor light bulb,Lighting,Light bulb,"motion sensor light bulb, light bulb with motion sensor","light bulb, motion sensor",415,4.9,0
1498,Dimmer light bulb,Lighting,Light bulb,"dimmer light bulb, light bulb with dimmer","light bulb, dimmer",415,4.9,0
1499,RGB light bulb,Lighting,Light bulb,"RGB light bulb, color changing light bulb","light bulb, RGB, color changing",830,4.9,0
1500,LED strip lights,Lighting,Light bulb,"LED strip lights, LED lights","light bulb, LED, strip",1245,4.9,0
1501,Purina Pro Plan Adult Large Breed Chicken & Rice Formula (Purina),Dog Food,Adult,"Chicken, Rice","Large breed dog food, Adult dog food, Chicken dog food, Rice dog food",1000,4.5,0
1502,Royal Canin Golden Retriever Adult Dog Food (Royal Canin),Dog Food,Adult,Golden Retriever,"Golden Retriever dog food, Adult dog food",1200,4.7,0
1503,Hill's Science Diet Adult Advanced Fitness Chicken & Brown Rice Recipe Dog Food (Hill's),Dog Food,Adult,"Chicken, Brown Rice","Adult dog food, Chicken dog food, Brown rice dog food",1500,4.8,0
1504,Eukanuba Adult Maintenance Chicken Recipe Dry Dog Food (Eukanuba),Dog Food,Adult,Chicken,"Adult dog food, Chicken dog food",800,4.4,2
1505,Iams ProActive Health Adult Original Dry Dog Food (Iams),Dog Food,Adult,Original,"Adult dog food, Original dog food",700,4.3,2
1506,Blue Buffalo Wilderness Rocky Mountain Recipe High Protein Grain Free Dry Dog Food (Blue Buffalo),Dog Food,Adult,Grain-Free,"Grain-free dog food, High-protein dog food",1300,4.6,1
1507,Acana Adult Chicken & Brown Rice Recipe Dry Dog Food (Acana),Dog Food,Adult,"Chicken, Brown Rice","Adult dog food, Chicken dog food, Brown rice dog food",1400,4.7,2
1508,Orijen Original Dry Dog Food (Orijen),Dog Food,Adult,High-Protein,High-protein dog food,1600,4.8,1
1509,Fromm Family Gold Adult Large Breed Chicken A La Veg Recipe Dry Dog Food (Fromm),Dog Food,Adult,Large Breed,"Large breed dog food, Adult dog food, Chicken dog food",1100,4.5,2
1510,Taste of the Wild High Prairie Grain-Free Dry Dog Food (Taste of the Wild),Dog Food,Adult,Grain-Free,"Grain-free dog food, High-protein dog food",1200,4.6,1
1511,Royal Canin Labrador Retriever Adult Dog Food (Royal Canin),Dog Food,Adult,Labrador Retriever,"Labrador Retriever dog food, Adult dog food",1200,4.7,1
1512,Hill's Science Diet Adult Small Breed Chicken & Barley Recipe Dog Food (Hill's),Dog Food,Adult,Small Breed,"Adult dog food, Small breed dog food, Chicken dog food, Barley dog food",1500,4.8,1
1513,Eukanuba Adult Maintenance Large Breed Chicken Recipe Dry Dog Food (Eukanuba),Dog Food,Adult,Large Breed,"Large breed dog food, Adult dog food, Chicken dog food",800,4.4,2
1514,Iams ProActive Health Adult Sensitive Skin & Stomach Salmon & Brown Rice Recipe Dry Dog Food (Iams),Dog Food,Adult,Sensitive Skin & Stomach,"Adult dog food, Sensitive skin dog food, Sensitive stomach dog food, Salmon dog food, Brown rice dog food",700,4.3,1
1515,Blue Buffalo Wilderness Rocky Mountain Recipe High Protein Grain Free Dry Dog Food for Puppies (Blue Buffalo),Dog Food,Puppy,Grain-Free,"Grain-free dog food, High-protein dog food, Puppy food",1300,4.6,2
1516,Acana Puppy Chicken & Brown Rice Recipe Dry Dog Food (Acana),Dog Food,Puppy,"Chicken, Brown Rice","Puppy food, Chicken dog food, Brown rice dog food",1400,4.7,1
1517,Orijen Puppy Large Breed Dry Dog Food (Orijen),Dog Food,Puppy,Large Breed,"Puppy food, Large breed dog food",1600,4.8,1
1518,Fromm Family Gold Puppy Gold Large Breed Chicken A La Veg Recipe Dry Dog Food (Fromm),Dog Food,Puppy,Large Breed,"Puppy food, Large breed dog food, Chicken dog food",1100,4.5,2
1519,Taste of the Wild Pacific Stream Grain-Free Dry Dog Food for Puppies (Taste of the Wild),Dog Food,Puppy,Grain-Free,"Grain-free dog food, High-protein dog food, Puppy food",1200,4.6,1
1520,Wellness Complete Health Puppy Chicken & Brown Rice Recipe Dry Dog Food (Wellness),Dog Food,Puppy,"Chicken, Brown Rice","Puppy food, Chicken dog food, Brown rice dog food",1000,4.5,2
1521,Bamboo spoon,Kitchen,Spoon,bamboo spoon,"spoon, bamboo, wooden",249,4.9,0
1522,Wooden spoon,Kitchen,Spoon,wooden spoon,"spoon, wooden",166,4.9,0
1523,Stainless steel spoon,Kitchen,Spoon,stainless steel spoon,"spoon, stainless steel, metal",83,4.9,0
1524,Ceramic spoon,Kitchen,Spoon,ceramic spoon,"spoon, ceramic",166,4.9,0
1525,Plastic spoon,Kitchen,Spoon,plastic spoon,"spoon, plastic",41.5,4.9,1
1526,Compostable spoon,Kitchen,Spoon,compostable spoon,"spoon, compostable",83,4.9,2
1527,Reused spoon,Kitchen,Spoon,reused spoon,"spoon, reused",20,4.9,2
1528,DIY spoon,Kitchen,Spoon,DIY spoon,"spoon, DIY",30,4.9,2
1529,Compostable paper spoon,Kitchen,Spoon,"compostable paper spoon, paper spoon","spoon, compostable, paper",83,4.9,2
1530,Compostable coconut fiber spoon,Kitchen,Spoon,"compostable coconut fiber spoon, coconut fiber spoon","spoon, compostable, coconut fiber",207.5,4.9,2
1531,Reused plastic spoon,Kitchen,Spoon,"reused plastic spoon, plastic spoon","spoon, reused, plastic",50,4.9,2
1532,Reused bamboo spoon,Kitchen,Spoon,"reused bamboo spoon, bamboo spoon","spoon, reused, bamboo",40,4.9,2
1533,Reused wooden spoon,Kitchen,Spoon,"reused wooden spoon, wooden spoon","spoon, reused, wooden",20,4.9,2
1534,Reused stainless steel spoon,Kitchen,Spoon,"reused stainless steel spoon, stainless steel spoon","spoon, reused, stainless steel",100,4.9,2
1535,Reused ceramic spoon,Kitchen,Spoon,"reused ceramic spoon, ceramic spoon","spoon, reused, ceramic",99,4.9,2
1536,DIY paper spoon,Kitchen,Spoon,"DIY paper spoon, paper spoon","spoon, DIY, paper",80,4.9,2
1537,DIY bamboo spoon,Kitchen,Spoon,"DIY bamboo spoon, bamboo spoon","spoon, DIY, bamboo",90,4.9,2
1538,DIY coconut fiber spoon,Kitchen,Spoon,"DIY coconut fiber spoon, coconut fiber spoon","spoon, DIY, coconut fiber",10,4.9,2
1539,DIY wooden spoon,Kitchen,Spoon,"DIY wooden spoon, wooden spoon","spoon, DIY, wooden",55,4.9,2
1540,DIY stainless steel spoon,Kitchen,Spoon,"DIY stainless steel spoon, stainless steel spoon","spoon, DIY, stainless steel",40,4.9,2
1541,Bamboo fork,Kitchen,Fork,bamboo fork,"fork, bamboo, wooden",249,4.9,0
1542,Wooden fork,Kitchen,Fork,wooden fork,"fork, wooden",166,4.9,0
1543,Stainless steel fork,Kitchen,Fork,stainless steel fork,"fork, stainless steel, metal",83,4.9,0
1544,Ceramic fork,Kitchen,Fork,ceramic fork,"fork, ceramic",166,4.9,0
1545,Plastic fork,Kitchen,Fork,plastic fork,"fork, plastic",41.5,4.9,1
1546,Compostable fork,Kitchen,Fork,compostable fork,"fork, compostable",83,4.9,2
1547,Reused fork,Kitchen,Fork,reused fork,"fork, reused",40,4.9,2
1548,DIY fork,Kitchen,Fork,DIY fork,"fork, DIY",50,4.9,2
1549,Compostable paper fork,Kitchen,Fork,"compostable paper fork, paper fork","fork, compostable, paper",83,4.9,2
1550,Compostable coconut fiber fork,Kitchen,Fork,"compostable coconut fiber fork, coconut fiber fork","fork, compostable, coconut fiber",207.5,4.9,2
1551,Reused plastic fork,Kitchen,Fork,"reused plastic fork, plastic fork","fork, reused, plastic",30,4.9,2
1552,Reused bamboo fork,Kitchen,Fork,"reused bamboo fork, bamboo fork","fork, reused, bamboo",20,4.9,2
1553,Reused wooden fork,Kitchen,Fork,"reused wooden fork, wooden fork","fork, reused, wooden",80,4.9,2
1554,Reused stainless steel fork,Kitchen,Fork,"reused stainless steel fork, stainless steel fork","fork, reused, stainless steel",70,4.9,2
1555,Reused ceramic fork,Kitchen,Fork,"reused ceramic fork, ceramic fork","fork, reused, ceramic",60,4.9,2
1556,DIY paper fork,Kitchen,Fork,"DIY paper fork, paper fork","fork, DIY, paper",20,4.9,2
1557,DIY bamboo fork,Kitchen,Fork,"DIY bamboo fork, bamboo fork","fork, DIY, bamboo",70,4.9,2
1558,DIY coconut fiber fork,Kitchen,Fork,"DIY coconut fiber fork, coconut fiber fork","fork, DIY, coconut fiber",80,4.9,2
1559,DIY wooden fork,Kitchen,Fork,"DIY wooden fork, wooden fork","fork, DIY, wooden",90,4.9,2
1560,DIY stainless steel fork,Kitchen,Fork,"DIY stainless steel fork, stainless steel fork","fork, DIY, stainless steel",100,4.9,2
1561,Enameled cast iron pan,Kitchen,Pan,"enameled cast iron pan, cast iron pan","pan, cast iron, enameled",4150,4.9,0
1562,Stainless steel pan,Kitchen,Pan,stainless steel pan,"pan, stainless steel",2490,4.9,0
1563,Ceramic pan,Kitchen,Pan,ceramic pan,"pan, ceramic",1660,4.9,0
1564,Aluminum pan,Kitchen,Pan,aluminum pan,"pan, aluminum",1500,4.9,1
1565,Non-stick pan,Kitchen,Pan,non-stick pan,"pan, non-stick",1245,4.9,1
