Product Id,Product Name (Relevant company name),Categories,Subcategories,Tags,Keywords,Price in rupees,Ratings,Eco Friendly
1446,single use lithium battery,electronics,battery,single use lithium battery lithium battery battery,battery single use lithium,83.0,4.9,1
1447,single use alkaline battery,electronics,battery,single use alkaline battery alkaline battery,battery single use alkaline,41.5,4.9,1
1448,compostable battery,electronics,battery,compostable battery,battery compostable,166.0,4.9,2
1449,reused battery,electronics,battery,reused battery,battery reused,100.0,4.9,2
1450,diy battery,electronics,battery,diy battery,battery diy,199.0,4.9,2
1451,reused single use lithium battery,electronics,battery,reused single use lithium battery single use lithium battery reused battery,battery reused single use lithium,40.0,4.9,2
1452,reused single use alkaline battery,electronics,battery,reused single use alkaline battery single use alkaline battery reused battery,battery reused single use alkaline,80.0,4.9,2
1453,compostable lithium battery,electronics,battery,compostable lithium battery lithium battery compostable battery,battery compostable lithium,249.0,4.9,2
1454,compostable alkaline battery,electronics,battery,compostable alkaline battery alkaline battery compostable battery,battery compostable alkaline,207.5,4.9,2
1455,diy lithium battery,electronics,battery,diy lithium battery lithium battery,battery diy lithium,90.0,4.9,2
1456,diy alkaline battery,electronics,battery,diy alkaline battery alkaline battery,battery diy alkaline,120.0,4.9,2
1457,pedal powered battery charger,electronics,battery accessory,pedal powered battery charger,battery charger pedal powered,1245.0,4.9,1
1458,solar battery charger,electronics,battery accessory,solar battery charger,battery charger solar,830.0,4.9,1
1459,wind battery charger,electronics,battery accessory,wind battery charger,battery charger wind,415.0,4.9,1
1460,manual battery charger,electronics,battery accessory,manual battery charger,battery charger manual,249.0,4.9,1
1461,biodegradable garbage bags ecoware,garbage bags,biodegradable,eco friendly compostable,compostable garbage bags biodegradable garbage bags ecoware garbage bags,200.0,4.5,2
1462,heavy duty garbage bags trex,garbage bags,heavy duty,trash bags garbage bags heavy duty garbage bags,trex garbage bags heavy duty trash bags,150.0,4.0,0
1463,scented garbage bags glad,garbage bags,scented,trash bags garbage bags scented garbage bags,glad garbage bags scented trash bags,100.0,3.5,0
1464,drawstring garbage bags simplehuman,garbage bags,drawstring,trash bags garbage bags drawstring garbage bags,simplehuman garbage bags drawstring trash bags,250.0,4.8,1
1465,compostable garbage bags biobag,garbage bags,compostable,eco friendly compostable,compostable garbage bags biodegradable garbage bags biobag garbage bags,300.0,4.9,2
1466,recycled garbage bags seventh generation,garbage bags,recycled,eco friendly recycled,recycled garbage bags seventh generation garbage bags,200.0,4.7,1
1467,trash compactor bags glad,garbage bags,trash compactor,trash bags garbage bags trash compactor bags,glad trash bags trash compactor bags,250.0,4.3,0
1468,pet waste bags earth rated,garbage bags,pet waste,pet waste bags dog waste bags cat waste bags,earth rated pet waste bags dog waste bags cat waste bags,150.0,4.6,2
1469,liners kitchen compost bins circle,garbage bags,compostable,eco friendly compostable,compostable kitchen compost bin liners circle kitchen compost bin liners,200.0,4.8,2
1470,yard waste bags scotts,garbage bags,yard waste,yard waste bags lawn garden bags,scotts yard waste bags,100.0,4.1,0
1471,odor blocking garbage bags glad,garbage bags,odor blocking,trash bags garbage bags odor blocking garbage bags,glad garbage bags odor blocking trash bags,150.0,4.2,0
1472,leak proof garbage bags heavy duty,garbage bags,leak proof,trash bags garbage bags leak proof garbage bags,heavy duty garbage bags leak proof trash bags,200.0,4.4,0
1473,unscented garbage bags simplehuman,garbage bags,unscented,trash bags garbage bags unscented garbage bags,simplehuman garbage bags unscented trash bags,250.0,4.7,1
1474,drawstring kitchen trash bags reynolds,garbage bags,drawstring,trash bags garbage bags drawstring kitchen trash bags,reynolds garbage bags drawstring kitchen trash bags,100.0,4.3,0
1475,compostable food waste bags care,garbage bags,compostable,eco friendly compostable,compostable food waste bags care food waste bags,200.0,4.8,2
1476,recycled pet waste bags earth rated,garbage bags,pet waste,pet waste bags dog waste bags cat waste bags,earth rated pet waste bags recycled pet waste bags dog waste bags cat waste bags,150.0,4.6,2
1477,liners bathroom waste bins circle,garbage bags,compostable,eco friendly compostable,compostable bathroom waste bin liners circle bathroom waste bin liners,200.0,4.8,2
1478,yard waste bags biobag,garbage bags,yard waste,yard waste bags lawn garden bags,biobag yard waste bags,100.0,4.1,2
1479,heavy duty trash liners uline,garbage bags,heavy duty,trash bags garbage bags heavy duty trash liners,uline trash bags heavy duty trash liners,250.0,4.4,0
1480,clear garbage bags reliance products,garbage bags,clear,trash bags garbage bags clear garbage bags,reliance products garbage bags clear trash bags,100.0,4.2,0
1481,led light bulb,lighting,light bulb,led light bulb,light bulb led energy efficient,249.0,4.9,0
1482,compact fluorescent light bulb cfl,lighting,light bulb,cfl light bulb compact fluorescent light bulb,light bulb cfl energy efficient,166.0,4.9,1
1483,incandescent light bulb,lighting,light bulb,incandescent light bulb,light bulb incandescent non energy efficient,83.0,4.9,1
1484,halogen light bulb,lighting,light bulb,halogen light bulb,light bulb halogen non energy efficient,166.0,4.9,1
1485,solar light bulb,lighting,light bulb,solar light bulb solar powered light bulb,light bulb solar solar powered,415.0,4.9,1
1486,led candle bulb,lighting,light bulb,led candle bulb led candle light bulb,light bulb led candle decorative,332.0,4.9,0
1487,led filament bulb,lighting,light bulb,led filament bulb led filament light bulb,light bulb led filament vintage,415.0,4.9,0
1488,led plant bulb,lighting,light bulb,led plant bulb led grow light bulb,light bulb led plant grow light,415.0,4.9,0
1489,led smart bulb,lighting,light bulb,led smart bulb smart light bulb,light bulb led smart controllable,830.0,4.9,0
1490,reused light bulb,lighting,light bulb,reused light bulb,light bulb reused,90.0,4.9,2
1491,diy light bulb,lighting,light bulb,diy light bulb,light bulb diy,200.0,4.9,2
1492,compostable light bulb,lighting,light bulb,compostable light bulb,light bulb compostable,249.0,4.9,2
1493,reused led light bulb,lighting,light bulb,reused led light bulb led light bulb,light bulb reused led,500.0,4.9,2
1494,reused cfl light bulb,lighting,light bulb,reused cfl light bulb cfl light bulb,light bulb reused cfl,600.0,4.9,2
1495,diy led light bulb,lighting,light bulb,diy led light bulb led light bulb,light bulb diy led,700.0,4.9,2
1496,diy cfl light bulb,lighting,light bulb,diy cfl light bulb cfl light bulb,light bulb diy cfl,400.0,4.9,2
1497,motion sensor light bulb,lighting,light bulb,motion sensor light bulb light bulb motion sensor,light bulb motion sensor,415.0,4.9,0
1498,dimmer light bulb,lighting,light bulb,dimmer light bulb light bulb dimmer,light bulb dimmer,415.0,4.9,0
1499,rgb light bulb,lighting,light bulb,rgb light bulb color changing light bulb,light bulb rgb color changing,830.0,4.9,0
1500,led strip lights,lighting,light bulb,led strip lights led lights,light bulb led strip,1245.0,4.9,0
1501,purina pro plan adult large breed chicken rice formula purina,dog food,adult,chicken rice,large breed dog food adult dog food chicken dog food rice dog food,1000.0,4.5,0
1502,royal canin golden retriever adult dog food royal canin,dog food,adult,golden retriever,golden retriever dog food adult dog food,1200.0,4.7,0
1503,hill s science diet adult advanced fitness chicken brown rice recipe dog food hill s,dog food,adult,chicken brown rice,adult dog food chicken dog food brown rice dog food,1500.0,4.8,0
1504,eukanuba adult maintenance chicken recipe dry dog food eukanuba,dog food,adult,chicken,adult dog food chicken dog food,800.0,4.4,2
1505,iams proactive health adult original dry dog food iams,dog food,adult,original,adult dog food original dog food,700.0,4.3,2
1506,blue buffalo wilderness rocky mountain recipe high protein grain free dry dog food blue buffalo,dog food,adult,grain free,grain free dog food high protein dog food,1300.0,4.6,1
1507,acana adult chicken brown rice recipe dry dog food acana,dog food,adult,chicken brown rice,adult dog food chicken dog food brown rice dog food,1400.0,4.7,2
1508,orijen original dry dog food orijen,dog food,adult,high protein,high protein dog food,1600.0,4.8,1
1509,fromm family gold adult large breed chicken la veg recipe dry dog food fromm,dog food,adult,large breed,large breed dog food adult dog food chicken dog food,1100.0,4.5,2
1510,taste wild high prairie grain free dry dog food taste wild,dog food,adult,grain free,grain free dog food high protein dog food,1200.0,4.6,1
1511,royal canin labrador retriever adult dog food royal canin,dog food,adult,labrador retriever,labrador retriever dog food adult dog food,1200.0,4.7,1
1512,hill s science diet adult small breed chicken barley recipe dog food hill s,dog food,adult,small breed,adult dog food small breed dog food chicken dog food barley dog food,1500.0,4.8,1
1513,eukanuba adult maintenance large breed chicken recipe dry dog food eukanuba,dog food,adult,large breed,large breed dog food adult dog food chicken dog food,800.0,4.4,2
1514,iams proactive health adult sensitive skin stomach salmon brown rice recipe dry dog food iams,dog food,adult,sensitive skin stomach,adult dog food sensitive skin dog food sensitive stomach dog food salmon dog food brown rice dog food,700.0,4.3,1
1515,blue buffalo wilderness rocky mountain recipe high protein grain free dry dog food puppies blue buffalo,dog food,puppy,grain free,grain free dog food high protein dog food puppy food,1300.0,4.6,2
1516,acana puppy chicken brown rice recipe dry dog food acana,dog food,puppy,chicken brown rice,puppy food chicken dog food brown rice dog food,1400.0,4.7,1
1517,orijen puppy large breed dry dog food orijen,dog food,puppy,large breed,puppy food large breed dog food,1600.0,4.8,1
1518,fromm family gold puppy gold large breed chicken la veg recipe dry dog food fromm,dog food,puppy,large breed,puppy food large breed dog food chicken dog food,1100.0,4.5,2
1519,taste wild pacific stream grain free dry dog food puppies taste wild,dog food,puppy,grain free,grain free dog food high protein dog food puppy food,1200.0,4.6,1
1520,wellness complete health puppy chicken brown rice recipe dry dog food wellness,dog food,puppy,chicken brown rice,puppy food chicken dog food brown rice dog food,1000.0,4.5,2
1521,bamboo spoon,kitchen,spoon,bamboo spoon,spoon bamboo wooden,249.0,4.9,0
1522,wooden spoon,kitchen,spoon,wooden spoon,spoon wooden,166.0,4.9,0
1523,stainless steel spoon,kitchen,spoon,stainless steel spoon,spoon stainless steel metal,83.0,4.9,0
1524,ceramic spoon,kitchen,spoon,ceramic spoon,spoon ceramic,166.0,4.9,0
1525,plastic spoon,kitchen,spoon,plastic spoon,spoon plastic,41.5,4.9,1
1526,compostable spoon,kitchen,spoon,compostable spoon,spoon compostable,83.0,4.9,2
1527,reused spoon,kitchen,spoon,reused spoon,spoon reused,20.0,4.9,2
1528,diy spoon,kitchen,spoon,diy spoon,spoon diy,30.0,4.9,2
1529,compostable paper spoon,kitchen,spoon,compostable paper spoon paper spoon,spoon compostable paper,83.0,4.9,2
1530,compostable coconut fiber spoon,kitchen,spoon,compostable coconut fiber spoon coconut fiber spoon,spoon compostable coconut fiber,207.5,4.9,2
1531,reused plastic spoon,kitchen,spoon,reused plastic spoon plastic spoon,spoon reused plastic,50.0,4.9,2
1532,reused bamboo spoon,kitchen,spoon,reused bamboo spoon bamboo spoon,spoon reused bamboo,40.0,4.9,2
1533,reused wooden spoon,kitchen,spoon,reused wooden spoon wooden spoon,spoon reused wooden,20.0,4.9,2
1534,reused stainless steel spoon,kitchen,spoon,reused stainless steel spoon stainless steel spoon,spoon reused stainless steel,100.0,4.9,2
1535,reused ceramic spoon,kitchen,spoon,reused ceramic spoon ceramic spoon,spoon reused ceramic,99.0,4.9,2
1536,diy paper spoon,kitchen,spoon,diy paper spoon paper spoon,spoon diy paper,80.0,4.9,2
1537,diy bamboo spoon,kitchen,spoon,diy bamboo spoon bamboo spoon,spoon diy bamboo,90.0,4.9,2
1538,diy coconut fiber spoon,kitchen,spoon,diy coconut fiber spoon coconut fiber spoon,spoon diy coconut fiber,10.0,4.9,2
1539,diy wooden spoon,kitchen,spoon,diy wooden spoon wooden spoon,spoon diy wooden,55.0,4.9,2
1540,diy stainless steel spoon,kitchen,spoon,diy stainless steel spoon stainless steel spoon,spoon diy stainless steel,40.0,4.9,2
1541,bamboo fork,kitchen,fork,bamboo fork,fork bamboo wooden,249.0,4.9,0
1542,wooden fork,kitchen,fork,wooden fork,fork wooden,166.0,4.9,0
1543,stainless steel fork,kitchen,fork,stainless steel fork,fork stainless steel metal,83.0,4.9,0
1544,ceramic fork,kitchen,fork,ceramic fork,fork ceramic,166.0,4.9,0
1545,plastic fork,kitchen,fork,plastic fork,fork plastic,41.5,4.9,1
1546,compostable fork,kitchen,fork,compostable fork,fork compostable,83.0,4.9,2
1547,reused fork,kitchen,fork,reused fork,fork reused,40.0,4.9,2
1548,diy fork,kitchen,fork,diy fork,fork diy,50.0,4.9,2
1549,compostable paper fork,kitchen,fork,compostable paper fork paper fork,fork compostable paper,83.0,4.9,2
1550,compostable coconut fiber fork,kitchen,fork,compostable coconut fiber fork coconut fiber fork,fork compostable coconut fiber,207.5,4.9,2
1551,reused plastic fork,kitchen,fork,reused plastic fork plastic fork,fork reused plastic,30.0,4.9,2
1552,reused bamboo fork,kitchen,fork,reused bamboo fork bamboo fork,fork reused bamboo,20.0,4.9,2
1553,reused wooden fork,kitchen,fork,reused wooden fork wooden fork,fork reused wooden,80.0,4.9,2
1554,reused stainless steel fork,kitchen,fork,reused stainless steel fork stainless steel fork,fork reused stainless steel,70.0,4.9,2
1555,reused ceramic fork,kitchen,fork,reused ceramic fork ceramic fork,fork reused ceramic,60.0,4.9,2
1556,diy paper fork,kitchen,fork,diy paper fork paper fork,fork diy paper,20.0,4.9,2
1557,diy bamboo fork,kitchen,fork,diy bamboo fork bamboo fork,fork diy bamboo,70.0,4.9,2
1558,diy coconut fiber fork,kitchen,fork,diy coconut fiber fork coconut fiber fork,fork diy coconut fiber,80.0,4.9,2
1559,diy wooden fork,kitchen,fork,diy wooden fork wooden fork,fork diy wooden,90.0,4.9,2
1560,diy stainless steel fork,kitchen,fork,diy stainless steel fork stainless steel fork,fork diy stainless steel,100.0,4.9,2
1561,enameled cast iron pan,kitchen,pan,enameled cast iron pan cast iron pan,pan cast iron enameled,4150.0,4.9,0
1562,stainless steel pan,kitchen,pan,stainless steel pan,pan stainless steel,2490.0,4.9,0
1563,ceramic pan,kitchen,pan,ceramic pan,pan ceramic,1660.0,4.9,0
1564,aluminum pan,kitchen,pan,aluminum pan,pan aluminum,1500.0,4.9,1
1565,non stick pan,kitchen,pan,non stick pan,pan non stick,1245.0,4.9,1
1566,compostable pan,kitchen,pan,compostable pan,pan compostable,2075.0,4.9,2
1567,reused pan,kitchen,pan,reused pan,pan reused,999.0,4.9,2
1568,diy pan,kitchen,pan,diy pan,pan diy,849.0,4.9,2
1569,compostable paper pan,kitchen,pan,compostable paper pan paper pan,pan compostable paper,800.0,4.9,2
1570,compostable coconut fiber pan,kitchen,pan,compostable coconut fiber pan coconut fiber pan,pan compostable coconut fiber,2490.0,4.9,2
1571,reused aluminum pan,kitchen,pan,reused aluminum pan aluminum pan,pan reused aluminum,1100.0,4.9,2
1572,reused stainless steel pan,kitchen,pan,reused stainless steel pan stainless steel pan,pan reused stainless steel,1500.0,4.9,2
1573,reused ceramic pan,kitchen,pan,reused ceramic pan ceramic pan,pan reused ceramic,1000.0,4.9,2
1574,diy paper pan,kitchen,pan,diy paper pan paper pan,pan diy paper,800.0,4.9,2
1575,diy coconut fiber pan,kitchen,pan,diy coconut fiber pan coconut fiber pan,pan diy coconut fiber,1490.0,4.9,2
1576,diy aluminum pan,kitchen,pan,diy aluminum pan aluminum pan,pan diy aluminum,999.0,4.9,2
1577,diy stainless steel pan,kitchen,pan,diy stainless steel pan stainless steel pan,pan diy stainless steel,1000.0,4.9,2
1578,diy ceramic pan,kitchen,pan,diy ceramic pan ceramic pan,pan diy ceramic,929.0,4.9,2
1579,diy paper pan,kitchen,pan,diy paper pan paper pan,pan diy paper,670.0,4.9,2
1580,diy coconut fiber pan,kitchen,pan,diy coconut fiber pan coconut fiber pan,pan diy coconut fiber,1799.0,4.9,2
1581,bamboo keychain ecoware,keychains,eco friendly,bamboo sustainable,bamboo keychain eco friendly keychain sustainable keychain,200.0,4.5,2
1582,recycled metal keychain trex,keychains,recycled,metal eco friendly,recycled metal keychain eco friendly keychain,150.0,4.0,1
1583,cork keychain corkzilla,keychains,eco friendly,cork natural,cork keychain eco friendly keychain natural keychain,100.0,3.5,2
1584,silicone keychain earth rated,keychains,eco friendly,silicone food grade,silicone keychain eco friendly keychain food grade keychain,250.0,4.8,2
1585,hemp keychain ecowair,keychains,eco friendly,hemp sustainable,hemp keychain eco friendly keychain sustainable keychain,300.0,4.7,2
1586,upcycled keychain freecycle,keychains,recycled,unique upcycled,upcycled keychain recycled keychain unique keychain,200.0,4.4,1
1587,wooden keychain woodchuck,keychains,eco friendly,wood sustainable,wooden keychain eco friendly keychain sustainable keychain,150.0,4.3,2
1588,biodegradable keychain greenpax,keychains,eco friendly,biodegradable compostable,biodegradable keychain eco friendly keychain compostable keychain,250.0,4.8,2
1589,recycled plastic keychain repreve,keychains,recycled,plastic eco friendly,recycled plastic keychain eco friendly keychain,100.0,4.1,1
1590,fair trade keychain serrv international,keychains,fair trade,handmade artisanal,fair trade keychain handmade keychain artisanal keychain,200.0,4.6,2
1591,seagrass keychain ecoware,keychains,eco friendly,seagrass natural,seagrass keychain eco friendly keychain natural keychain,200.0,4.5,2
1592,recycled glass keychain trex,keychains,recycled,glass eco friendly,recycled glass keychain eco friendly keychain,150.0,4.0,1
1593,organic cotton keychain corkzilla,keychains,eco friendly,organic cotton natural,organic cotton keychain eco friendly keychain natural keychain,100.0,3.5,2
1594,recycled paper keychain earth rated,keychains,recycled,paper eco friendly,recycled paper keychain eco friendly keychain,250.0,4.8,2
1595,bamboo fiber keychain ecowair,keychains,eco friendly,bamboo fiber sustainable,bamboo fiber keychain eco friendly keychain sustainable keychain,300.0,4.7,2
1596,upcycled metal keychain freecycle,keychains,recycled,unique upcycled,upcycled metal keychain recycled keychain unique keychain,200.0,4.4,1
1597,wooden keychain laser engraving woodchuck,keychains,eco friendly,wood sustainable engraved,wooden keychain eco friendly keychain engraved keychain,150.0,4.3,2
1598,biodegradable keychain compostable packaging greenpax,keychains,eco friendly,biodegradable compostable,biodegradable keychain eco friendly keychain compostable keychain compostable packaging,250.0,4.8,2
1599,recycled plastic keychain sustainable packaging repreve,keychains,recycled,plastic eco friendly,recycled plastic keychain eco friendly keychain sustainable packaging,100.0,4.1,1
1600,fair trade keychain organic packaging serrv international,keychains,fair trade,handmade artisanal,fair trade keychain handmade keychain artisanal keychain organic packaging,200.0,4.6,1
1601,mosiso eco friendly laptop case mosiso,laptop cases,eco friendly,sleeve case cover bag protection eco friendly,laptop case eco friendly laptop case sustainable laptop case recycled laptop case,500.0,4.5,2
1602,amazon basics recycled laptop case amazon basics,laptop cases,eco friendly,sleeve case cover bag protection recycled,laptop case eco friendly laptop case sustainable laptop case recycled laptop case,300.0,4.0,1
1603,thule gauntlet 3 0 eco friendly laptop case thule,laptop cases,eco friendly protective,sleeve case cover bag protection eco friendly shockproof water resistant,laptop case eco friendly laptop case sustainable laptop case recycled laptop case shockproof laptop case water resistant laptop case,1000.0,4.8,2
1604,incase designs eco friendly laptop sleeve incase,laptop cases,eco friendly stylish,sleeve case cover bag protection eco friendly stylish,laptop case eco friendly laptop case sustainable laptop case recycled laptop case stylish laptop sleeve,700.0,4.7,2
1605,tomtoc eco friendly laptop sleeve tomtoc,laptop cases,eco friendly slim,sleeve case cover bag protection eco friendly slim,laptop case eco friendly laptop case sustainable laptop case recycled laptop case slim laptop sleeve,600.0,4.6,2
1606,waterfield designs eco friendly sleevecase waterfield designs,laptop cases,eco friendly premium,sleeve case cover bag protection eco friendly premium,laptop case eco friendly laptop case sustainable laptop case recycled laptop case premium laptop sleeve,1200.0,4.9,2
1607,knomo london eco friendly laptop sleeve knomo london,laptop cases,eco friendly professional,sleeve case cover bag protection eco friendly professional,laptop case eco friendly laptop case sustainable laptop case recycled laptop case professional laptop sleeve,1500.0,4.8,2
1608,timbuk2 eco friendly laptop sleeve timbuk2,laptop cases,eco friendly active,sleeve case cover bag protection eco friendly active,laptop case eco friendly laptop case sustainable laptop case recycled laptop case active laptop sleeve,800.0,4.7,2
1609,targus eco friendly laptop sleeve targus,laptop cases,eco friendly durable,sleeve case cover bag protection eco friendly durable,laptop case eco friendly laptop case sustainable laptop case recycled laptop case durable laptop sleeve,400.0,4.6,2
1610,sleeve south eco friendly laptop sleeve south,laptop cases,eco friendly minimalist,sleeve case cover bag protection eco friendly minimalist,laptop case eco friendly laptop case sustainable laptop case recycled laptop case minimalist laptop sleeve,900.0,4.9,2
1611,ecoware bamboo laptop case ecoware,laptop cases,eco friendly,sleeve case cover bag protection bamboo,laptop case eco friendly laptop case sustainable laptop case bamboo laptop case,500.0,4.5,2
1612,trex recycled metal laptop case trex,laptop cases,eco friendly protective,sleeve case cover bag protection eco friendly recycled shockproof water resistant,laptop case eco friendly laptop case sustainable laptop case recycled laptop case shockproof laptop case water resistant laptop case,1000.0,4.8,1
1613,corkzilla cork laptop case corkzilla,laptop cases,eco friendly stylish,sleeve case cover bag protection eco friendly cork,laptop case eco friendly laptop case sustainable laptop case cork laptop case stylish laptop sleeve,700.0,4.7,2
1614,earth rated silicone laptop case earth rated,laptop cases,eco friendly slim,sleeve case cover bag protection eco friendly silicone slim,laptop case eco friendly laptop case sustainable laptop case silicone laptop case slim laptop sleeve,600.0,4.6,2
1615,ecowair hemp laptop case ecowair,laptop cases,eco friendly durable,sleeve case cover bag protection eco friendly hemp durable,laptop case eco friendly laptop case sustainable laptop case hemp laptop case durable laptop sleeve,400.0,4.5,2
1616,freecycle upcycled metal laptop case freecycle,laptop cases,eco friendly unique,sleeve case cover bag protection eco friendly upcycled unique,laptop case eco friendly laptop case sustainable laptop case upcycled laptop case unique laptop sleeve,500.0,4.4,1
1617,woodchuck wooden laptop case woodchuck,laptop cases,eco friendly professional,sleeve case cover bag protection eco friendly wooden professional,laptop case eco friendly laptop case sustainable laptop case wooden laptop case professional laptop sleeve,1000.0,4.8,2
1618,greenpax biodegradable laptop case greenpax,laptop cases,eco friendly active,sleeve case cover bag protection eco friendly biodegradable compostable active,laptop case eco friendly laptop case sustainable laptop case biodegradable laptop case compostable laptop case active laptop sleeve,800.0,4.7,2
1619,repreve recycled plastic laptop case repreve,laptop cases,eco friendly durable,sleeve case cover bag protection eco friendly recycled plastic durable,laptop case eco friendly laptop case sustainable laptop case recycled laptop case plastic laptop case durable laptop sleeve,400.0,4.6,1
1620,serrv international fair trade cotton laptop case serrv international,laptop cases,eco friendly stylish fair trade,sleeve case cover bag protection eco friendly cotton fair trade,laptop case eco friendly laptop case sustainable laptop case cotton laptop case fair trade laptop sleeve stylish laptop sleeve,700.0,4.7,2
1621,organic cotton t shirt,clothing,,organic cotton t shirt t shirt organic cotton sustainable clothing,t shirt organic sustainable,1400.0,4.9,0
1622,recycled polyester t shirt,clothing,,recycled polyester t shirt t shirt recycled polyester sustainable clothing,t shirt recycled sustainable,1750.0,4.9,0
1623,linen t shirt,clothing,,linen t shirt t shirt linen sustainable clothing,t shirt linen sustainable,2100.0,4.9,0
1624,hemp t shirt,clothing,,hemp t shirt t shirt hemp sustainable clothing,t shirt hemp sustainable,2450.0,4.9,0
1625,tencel t shirt,clothing,,tencel t shirt t shirt tencel sustainable clothing,t shirt tencel sustainable,2800.0,4.9,0
1626,vintage t shirt,clothing,,vintage t shirt t shirt vintage sustainable clothing,t shirt vintage sustainable,700.0,4.9,2
1627,reused t shirt,clothing,,reused t shirt t shirt reused sustainable clothing,t shirt reused sustainable,350.0,4.9,2
1628,diy t shirt,clothing,,diy t shirt t shirt diy sustainable clothing,t shirt diy sustainable,100.0,4.9,2
1629,organic cotton t shirt design,clothing,,organic cotton t shirt t shirt organic cotton sustainable clothing design,t shirt organic sustainable design,1750.0,4.9,0
1630,recycled polyester t shirt design,clothing,,recycled polyester t shirt t shirt recycled polyester sustainable clothing design,t shirt recycled sustainable design,2100.0,4.9,0
1631,linen t shirt design,clothing,,linen t shirt t shirt linen sustainable clothing design,t shirt linen sustainable design,2450.0,4.9,0
1632,hemp t shirt design,clothing,,hemp t shirt t shirt hemp sustainable clothing design,t shirt hemp sustainable design,2800.0,4.9,0
1633,tencel t shirt design,clothing,,tencel t shirt t shirt tencel sustainable clothing design,t shirt tencel sustainable design,3150.0,4.9,0
1634,vintage t shirt design,clothing,,vintage t shirt t shirt vintage sustainable clothing design,t shirt vintage sustainable design,1400.0,4.9,2
1635,reused t shirt design,clothing,,reused t shirt t shirt reused sustainable clothing design,t shirt reused sustainable design,700.0,4.9,2
1636,diy t shirt design,clothing,,diy t shirt t shirt diy sustainable clothing design,t shirt diy sustainable design,50.0,4.9,2
1637,organic cotton t shirt pocket,clothing,,organic cotton t shirt t shirt organic cotton sustainable clothing pocket,t shirt organic sustainable pocket,1750.0,4.9,0
1638,recycled polyester t shirt pocket,clothing,,recycled polyester t shirt t shirt recycled polyester sustainable clothing pocket,t shirt recycled sustainable pocket,2100.0,4.9,0
1639,linen t shirt pocket,clothing,,linen t shirt t shirt linen sustainable clothing pocket,t shirt linen sustainable pocket,2450.0,4.9,0
1640,hemp t shirt pocket,clothing,,hemp t shirt t shirt hemp sustainable clothing pocket,t shirt hemp sustainable pocket,2800.0,4.9,0
1641,gold plated necklace shining diva,necklaces,gold plated,women s fashion jewellery,necklace gold plated shining diva,500.0,4.5,0
1642,silver plated earrings yellow chimes,earrings,silver plated,women s fashion jewellery,earrings silver plated yellow chimes,300.0,4.2,0
1643,american diamond bracelet zaveri pearls,bracelets,american diamond,women s fashion jewellery,bracelet american diamond zaveri pearls,700.0,4.7,1
1644,pearl pendant set jewellery junction,pendant sets,pearl,women s fashion jewellery,pendant set pearl jewellery junction,1000.0,4.9,0
1645,kundan ring shree shyam jewellers,rings,kundan,women s fashion jewellery,ring kundan shree shyam jewellers,400.0,4.4,1
1646,oxidised silver anklet myntra,anklets,oxidised silver,women s fashion jewellery,anklet oxidised silver myntra,200.0,4.1,0
1647,men s silver chain amazon,chains,silver,men s fashion jewellery,chain silver men s jewellery,600.0,4.6,0
1648,men s black leather bracelet flipkart,bracelets,leather,men s fashion jewellery,bracelet leather men s jewellery,400.0,4.3,1
1649,kids hair band kidzee,hair accessories,kids jewellery,hair band kids jewellery,opens new window www amazon kids hair band,150.0,4.0,0
1650,kids necklace peora,necklaces,kids jewellery,necklace kids jewellery,opens new window www flipkart com kids necklace,200.0,4.2,1
1651,gold plated jhumka earrings fabindia,earrings,jhumka,women s fashion jewellery,earrings jhumka gold plated fabindia,600.0,4.7,1
1652,silver oxidised anklet ajio,anklets,oxidised silver,women s fashion jewellery,anklet oxidised silver ajio,300.0,4.2,0
1653,american diamond pendant set voylla,pendant sets,american diamond,women s fashion jewellery,pendant set american diamond voylla,1200.0,4.9,1
1654,pearl bracelet melorra,bracelets,pearl,women s fashion jewellery,bracelet pearl melorra,800.0,4.8,0
1655,kundan ring zaveri pearls,rings,kundan,women s fashion jewellery,ring kundan zaveri pearls,500.0,4.5,1
1656,oxidised silver nose ring nykaa fashion,nose rings,oxidised silver,women s fashion jewellery,nose ring oxidised silver nykaa fashion,200.0,4.1,0
1657,men s gold plated bracelet voylla,bracelets,gold plated,men s fashion jewellery,bracelet gold plated men s jewellery,700.0,4.6,1
1658,men s leather watch strap amazon,watch straps,leather,men s fashion jewellery,watch strap leather men s jewellery,500.0,4.4,0
1659,kids hair clip h m,hair accessories,kids jewellery,hair clip kids jewellery,opens new window m indiamart com kids hair clip,100.0,4.0,1
1660,kids bracelet set babyoye,bracelets,kids jewellery,bracelet set kids jewellery,opens new window www amazon kids bracelet set,300.0,4.2,0
1661,bamboo comb,grooming,comb,bamboo comb comb bamboo sustainable grooming,comb bamboo sustainable,50.0,4.9,0
1662,wooden comb,grooming,comb,wooden comb comb wooden sustainable grooming,comb wooden sustainable,60.0,4.9,0
1663,horn comb,grooming,comb,horn comb comb horn sustainable grooming,comb horn sustainable,100.0,4.9,0
1664,metal comb,grooming,comb,metal comb comb metal sustainable grooming,comb metal sustainable,80.0,4.9,0
1665,ceramic comb,grooming,comb,ceramic comb comb ceramic sustainable grooming,comb ceramic sustainable,120.0,4.9,0
1666,compostable comb,grooming,comb,compostable comb comb compostable sustainable grooming,comb compostable sustainable,50.0,4.9,2
